business_id,active,categories,review_count,business_name,stars
ufKmcpK6OTaWzeBGWNOa8A,TRUE,Steakhouses Restaurants,23,Outback Steakhouse,3.5
uflQ_lKBfS6WknNlm_HK8g,TRUE,Seafood Steakhouses American (Traditional) Restaurants,6,Sizzler,3.5
uFR7CpDJlWgNdmkzhIGw,TRUE,Food Coffee & Tea,9,Starbucks,4
UFURlL_Q5PYEGwmnZWAQow,TRUE,Hair Salons Beauty & Spas,5,Crimpers Salon,3.5
uFwC7N9APy8oTjhda3p9lw,TRUE,Fast Food Asian Fusion Restaurants,15,Asian Cafe,4.5
uG5yrHPZkgP1dlSnmcM8lA,TRUE,Food Bagels Breakfast & Brunch Delis Restaurants,23,Big City Bagels & Deli,4
uGAIX20n2YSMw0D2ky8zPw,TRUE,Pet Services Pet Groomers Pet Training Pets Pet Stores,3,Petco,3
uGC6iRZ2f7WLAeaptZkQIQ,TRUE,Health & Medical Dentists General Dentistry,3,Wigwam Creek Dental Care,5
UGGQ7pYoliseurXY1j1wdw,TRUE,Delis Fast Food Restaurants,3,Blimpie Subs & Salads,2.5
uGigq_Nwcz7fK0Knkci8rQ,TRUE,Food DoItYourself Food,4,Dream Dinners,5
UGogpZhk0pkBNdvigzTvng,TRUE,Beauty & Spas Nail Salons,10,Nails by Tina,3.5
ugroYjkJa2C68lVymfd2Zw,TRUE,Beauty & Spas Nail Salons,14,Allure Nail,2.5
ugyKKUWcNhXz7FniA_9GQA,TRUE,Active Life Pilates Fitness & Instruction,6,Maximum Pilates,5
ugzBjxLS8wchZcASnHJO2g,TRUE,Fast Food Restaurants,3,McDonald's,3.5
Uh5O_bvaGuSE1YVIjXpdg,TRUE,Beauty & Spas Nail Salons,3,Fashion Nails,1
UHh2br86pxndWXELC6B8Cw,TRUE,Fondue Restaurants,46,The Melting Pot,4
UHILSp2VtYkxDa3_8hH3Q,TRUE,Food Coffee & Tea,4,Starbucks Coffee,5
uHXqZo7LpAxRfR87qzLx0g,TRUE,Active Life Gyms Fitness & Instruction,7,Freestone Recreation Center,4.5
UHYxPlfmPLbEftz3Ntnfcg,FALSE,Chinese Restaurants,19,iKitchen,3.5
uI4YqMarUpchI4I3ZWgOGA,FALSE,Asian Fusion Restaurants,117,Trader Vic's,3.5
UI5ghIUeHYxzwSfaDVUXOA,FALSE,Restaurants Italian,125,Aiello's,4
UI8iKvzhGn2qZCGIqtQqrQ,TRUE,Burgers Breakfast & Brunch American (Traditional) Restaurants,184,Harlow's Cafe,4
UIfORCz28cEGMr_9p0eJ5g,FALSE,American (New) Restaurants,59,25 Degrees,3.5
UIGFrEcoDsw05I1UOrxdOA,TRUE,Vietnamese Chinese Restaurants,104,Cyclo Vietnamese Cuisine,3.5
UiHx6YjnD9swZrUreuCu5w,FALSE,Contractors Home Services Pool Cleaners,3,Enterprise Pools,5
uiLRtEanRHD9hMldvnxoyA,FALSE,Bars Gay Bars Nightlife,5,Velocity,3.5
uiTfQrFiKXljGbhugW6UvA,TRUE,Dermatologists Doctors Health & Medical,9,Jennifer Linder MD,4
uJ2DfS7EabzFDRaliACqQ,TRUE,Arts & Entertainment Art Galleries Shopping,3,Perihelion Arts,5
Uj59qeEbO1clsM5EkvLxw,TRUE,Food Specialty Food Candy Stores Ice Cream & Frozen Yogurt,4,Water 'n Ice,4.5
uj6l40XDcMKnbBXogiaeg,TRUE,Burgers Fast Food Restaurants,3,Burger King,1.5
Uj892z9RBpyqoXKou8MUw,TRUE,Car Wash Automotive,4,Foothills Full Service Car Wash,3
uj8Dalyig3oJLQysIyg99w,TRUE,Home Services Heating & Air Conditioning/HVAC,3,Indoor Comfort Supply,3.5
UJBSI5HydQgUhlTkC8ODDw,TRUE,Mexican Restaurants,16,Moreno's Mexico Grill,4
UjCf6ZuzNwzppj_RgecJFg,TRUE,Food Juice Bars & Smoothies,9,Robeks,4
uJCH3sqVcqjOfLv3BB9E_w,TRUE,Delis Sandwiches Restaurants,12,Mr Goodcents Subs & Pastas,4
UJhIuwQniicO_SbfB1K5wg,TRUE,Local Services Shipping Centers,3,Westside Mail Center,5
ujkFN6kSrXVzq3epVeWmzQ,TRUE,Books Mags Music & Video Vinyl Records Shopping,3,Record Room,4.5
ujl4ycj2iHu9weHq437LXg,TRUE,Pizza Restaurants,4,Pizza Picazzo,3
ujLZmyy11g1JHCQTxRA3Dw,TRUE,Thai Restaurants,46,Thai Basil,3.5
uJMwoQ0XGLr2Z4wxEFtQQ,TRUE,Health & Medical Dentists Orthodontists General Dentistry Cosmetic Dentists,7,All Smiles Dental Care,4
UJnL0GygZpduUxeOUgPVQ,TRUE,Food Health Markets Grocery Specialty Food,39,Sprouts Farmers Market,4
uJNO1mECSHfIUXm5LAz8g,TRUE,Active Life Parks,5,Discovery District Park,4.5
uJyJlmbvIgF8pUWP4TfRgQ,TRUE,Post Offices Public Services & Government,6,USPS,2.5
uJyLh7J5J4_w5OUUYBmx2w,TRUE,Fast Food Mexican Restaurants,7,El Pollo Loco,3
UkaVmU1Mo_jMz9SE1i_Hg,TRUE,Music Venues Bars Arts & Entertainment Nightlife Lounges,14,Rockbar,4
UkbiF2Y3FUDGPK5YdCGgIQ,TRUE,Department Stores Fashion Shopping,25,Nordstrom Rack,3.5
Uke8Pq1m918WW0n0_jEmWw,FALSE,Pizza American (New) Sandwiches Restaurants,57,Market Bistro,3.5
UKgSs_SJzW9fu4CwhIV1yA,TRUE,Day Spas Hotels & Travel Beauty & Spas Event Planning & Services Hotels,145,Firesky Resort & Spa,4.5
UKgvVkQ9WldngU7KHt8MAQ,TRUE,Landscaping Home Services,3,Bloom Design & Landscape,4
UkG_OE3YRT1Q8lYavZRsTA,TRUE,Musical Instruments & Teachers Shopping,4,Guitar Gallery,5
UKq389aOgEbJojosyS8gQ,TRUE,Day Spas Barbers Beauty & Spas,5,CNC Barber Shop & Spa,4
UKrUz9X8EcCVJ78Q4Cx4w,TRUE,Women's Clothing Fashion Shopping,4,Heidi Boutique,4.5
UksBiIoqV0sr4kcqBOE4nQ,TRUE,Burgers Restaurants,17,Lenny's Burger Shop,3.5
uKSX1n1RoAzGq4bV8GPHVg,TRUE,American (New) Restaurants,461,St Francis Restaurant,4
ukUuBT8zVXNC7Zz34cctAw,TRUE,Barbeque Restaurants,41,Shane's Rib Shack,3.5
uL1faPt6dsuOxUUE0yXZeA,TRUE,Pizza Restaurants,14,Doughboy's Pizza,4.5
Ul1mS4EA2Q8DGyLB7gQXJA,TRUE,Chinese Restaurants,43,Beijing Restaurant,4
UL3OMN_cNXHlyb97pDifA,TRUE,Vegetarian American (Traditional) Restaurants,157,Yard House,3.5
ulA3iI3YQGJWn6cfrpty3g,FALSE,Bars Nightlife Lounges,27,Suite 301,3.5
ULDKKycIal3x589VyEfmg,TRUE,Tobacco Shops Shopping,5,Dj's Smoke Shop,2.5
UlG7tzoJrqGh9L5JEyMliw,TRUE,Local Services Furniture Reupholstery,6,ChairAMedic,4.5
UlnNxt3p1FJeWrPwneYmg,TRUE,Auto Repair Automotive Tires,4,Fletcher's Tire & Auto Service,2
UlShIstbG4Yfh0MpTAEciA,TRUE,Sandwiches Restaurants,3,Subway,3.5
uluM1I_Pf_d9egCBXH4oqQ,TRUE,Pizza Restaurants,7,Streets of New York,3.5
ulwQfFPpJhUSjyWCTv4pdg,TRUE,Beauty & Spas Nail Salons,16,Paradise Nails,3
uL_kqSm8ZqJ_3U88uwA8tw,TRUE,Food Wine Bars Bars Nightlife Beer Wine & Spirits,46,Sportsman's Fine Wines & Spirits,4.5
um2sEf_ITsCc536kPQ6Umg,FALSE,Sushi Bars Nightlife Restaurants,22,Siracha Lounge,3.5
Um3jd0UWAv1Ak_RjlAGlw,TRUE,Thrift Stores Men's Clothing Fashion Shopping,6,The Blue Jean Buyer,4.5
Um5VnQXli9IwplV2rmgggg,TRUE,Buffets Restaurants,20,Souper Salad,3.5
Um7H0mNmEKIUVRSogJklwg,TRUE,Diners Restaurants,30,5 & Diner,3
umdxfhSlk67yGEi8SbEg,TRUE,Burgers American (Traditional) Restaurants,70,Cold Beers & Cheeseburgers,3
uMfcbz3rXRBH6UowDVuK7w,TRUE,Used Vintage & Consignment Fashion Shopping,6,LollyPOP Vintage,4
UmFnmIoLCRe1ywY0bzpRrQ,TRUE,Banks & Credit Unions Financial Services,4,Bank of America,2
Umg9N8SFHm_B53uetHH8JA,FALSE,Bars Burgers Nightlife Restaurants Sports Bars Pizza,23,Hail Mary's On Priest,3
UmhTiNOKareQDP7D9aAnKw,TRUE,Bars Restaurants Nightlife Italian,64,T. Roosevelt's Tavern,4
UmKs9myR3WgdTaAnAZcWg,TRUE,Sandwiches Restaurants,6,Schlotzsky's,2.5
UMP4EbpIcKD4urk0qXbncg,TRUE,Shopping Eyewear & Opticians,20,Sassy Glasses,4.5
Ump8m9ONHX9UN3ZO57zfAA,TRUE,Food Coffee & Tea,5,Starbucks Coffee,3.5
un3KC2gyMrSG6yqjVRctXg,TRUE,Sushi Bars Japanese Restaurants,117,Shimogamo,4
UnCRWxJz4K2jFigynFdTNg,TRUE,Hotels & Travel Event Planning & Services Venues & Event Spaces Hotels,4,Holiday Inn Express Hotel & Suites Tempe,3
uNEyBobEVrXJG6rbS00QeQ,FALSE,Restaurants,3,Great China,1
UNFcMOWOsr9ilM6lqXIC6w,TRUE,Mexican Restaurants,6,Del Taco,3
Unk6ToZjPfHBPWiGOwqVeA,TRUE,Chinese Restaurants,3,Queen's Bowl Chinese Food,4.5
UnpufJ2XBZd27f8XZz7eA,TRUE,Sandwiches Restaurants,10,Lunch Break,4
unPzS1QJJctlZyLGFSk_HA,TRUE,Delis Restaurants,11,Tony's Italian Delicatessen,3.5
uNzmm8lpdwOggqQ3Vu7vMA,TRUE,Restaurants,4,Joy's Cafe,2.5
uO8cc21RSmX8tNbCar8A,TRUE,Thrift Stores Shopping,6,Value Village Thrift Stores,4
uO9jlgjrV3_Td4hj_WfDSg,TRUE,Shopping Baby Gear & Furniture,15,Babies R US the Baby Superstore,2.5
UOA5soaz7A1MLN7LJaDuYw,FALSE,American (New) Restaurants,3,Bar Tepo,2.5
UoF1kBmJAo76REBNbc34AA,TRUE,Hotels & Travel Event Planning & Services Hotels,19,Courtyard Tempe Downtown,2.5
Uov4o_7gRqQKQyjVhWOpVA,FALSE,TexMex Restaurants,26,Sam's Cafe,3.5
UPbkeVTJR6C1I7sCuUrmw,TRUE,Mexican Restaurants,9,El Mas Sabroso Mexican Food,3.5
uPDTnuRsOi47blHH943lg,TRUE,Mexican Restaurants,65,Roberto's Authentic Mexican Food,4
uPezkdNi_x_SwWlf_2rcMw,TRUE,Food Grocery Shopping Drugstores,14,Food City,4
upfyygmhoqQHv7Ljq5MhPA,TRUE,Pet Groomers Pet Services Pets,4,Petsmart Grooming,3
uPGcW0cFGc15YiRCz_8taA,FALSE,Pizza Restaurants,5,Lucky's Pizza,4
uPGeM_erzusd2oRc6rZvyg,TRUE,Shopping Beauty & Spas Arts & Crafts Costumes Cosmetics & Beauty Supply Wigs,12,Mardi Gras Costume Shop,5
UPKeURPoAzsrplxmZC5gbg,TRUE,Skin Care Beauty & Spas,5,iBrow & Skin Spa,4.5
uPl9d1zCX7wQYP1EpqrwQQ,TRUE,Food Grocery Farmers Market,7,Sprouts Farmers Market,4
UPm6y8qsD6lcX_fxl0SPQ,FALSE,Bars Gay Bars Nightlife,5,Retro Bar,4
Upm97ConGZ2mXkgF4y9Kyw,TRUE,Beauty & Spas Nail Salons,13,Fancy Nails,3.5
uppTRkP3ofawLsaGzJYvA,TRUE,Real Estate Real Estate Services Home Services Real Estate Agents,3,ZipRealty,4.5
Upru5VE0jZ81ZQVVNCK_uA,TRUE,American (Traditional) Fast Food Restaurants,4,Sonic DriveIn,3.5
uPRz5JI11QQpwgNnSZZzaQ,TRUE,Food Grocery,5,4 Sons Food Stores,2.5
Upy1cPinoaeK4HKwY6BUaw,TRUE,Hotels & Travel Event Planning & Services Hotels,4,Hampton Inn Chandler,5
UpYva_zhJ6pRGfdTruIYIg,TRUE,Pizza Restaurants,27,California Pizza Kitchen,3.5
upzSExkcvYMX9dJMgNARXg,TRUE,Food Ice Cream & Frozen Yogurt,50,Zoyo,4
Uq7M30aJmt8t4jdsZCZ9w,TRUE,Local Services Couriers & Delivery Services Notaries Shipping Centers,5,The Ups Store,2.5
uQCSpzuUsRntm_YoYtRreQ,TRUE,Chicken Wings Restaurants,5,Wing Stop,4
uQIvc4NiD1Cg509ZPn7ow,TRUE,Animal Shelters Pets,4,R.E.S.C.U.E.,3.5
UQnDD6KDLGRRCOrj_PiMg,TRUE,Doctors Health & Medical Podiatrists,3,Arizona Foot Health PC,5
UQq4E0TD2CWRLYOB1iGMig,TRUE,Hotels & Travel Event Planning & Services Hotels,7,Days Inn Scottsdale Fashion Square,2.5
UqRbXF91yYJVnqYhvmn8Qw,TRUE,Food Coffee & Tea,7,Dutch Bros Coffee,4.5
uqrkLgKMUh9kM4L3L_jwyg,TRUE,Art Supplies Shopping Arts & Crafts,3,Double Joy Beads,3
UqXNc416VPZrY09eMQY_eA,TRUE,Japanese Restaurants,6,Sarku Japan,4
uQyrVlJS4nh2Y3C0fCy3fw,TRUE,Bars Gay Bars Nightlife,13,The Bunkhouse Lounge,4
uR2aNW75R4oYs9w7aw_kQ,TRUE,Steakhouses Sushi Bars Japanese Restaurants,235,Sapporo,3.5
ur2TCguq_ASmv0K0dNR1WQ,TRUE,Burgers American (Traditional) Fast Food Restaurants,3,Fatburger,4
urBWfXQjyyWIO5B7FvnOpg,TRUE,Hotels & Travel Event Planning & Services Hotels,27,Hilton SuitesPhoenix Plaza,4
Urf0dJr5xCLb2s6tf15Q,TRUE,Active Life Gyms Fitness & Instruction,10,Orange Theory Fitness,3.5
urKnXsjRhTaNsqkRGcSx1g,TRUE,Automotive Auto Parts & Supplies,4,Checker Auto Parts,5
urrL01OBJDVuKiZ_GvTEA,TRUE,Active Life Burgers Golf Restaurants,10,Shalimar Country Club,3.5
Urz4uQvrig_aQ3k1tWcIjQ,TRUE,TexMex Restaurants,45,Chipotle,3.5
uS2T2BMt7_EE7mhM3m3I7w,TRUE,Bars Restaurants American (Traditional) Sports Bars Nightlife,43,Goldie's Neighborhood Sports Cafe,3.5
Us49chcQrPwU9Em67mQk1g,TRUE,Mexican Restaurants,24,Mariscos Sinaloa,4
usAsSV36QmUej8yvNdg,TRUE,Food Grocery,5,Food City,3.5
UScgPn6pIHuOmQJTsZQIOg,TRUE,Food Beer Wine & Spirits American (Traditional) Restaurants,108,Corbin's Bar and Grill,4
usFRiWAy6rlqskSTPPxrwg,FALSE,American (Traditional) Restaurants,3,Fantasy Grill,1.5
UShkaXpfKmQQX1KicEA0w,TRUE,Restaurants Italian,7,Bice Bistro,3
usO0GycVQPwfaIMEuPPiFg,TRUE,Mexican Restaurants,4,Chipotle,4.5
UsRKrw09d5Opu9afPCtVXw,TRUE,Local Services Carpet Cleaning,3,Love Carpet Care & Repair,5
usw2nJCrqlJpaTiJVwoH0A,TRUE,Home Services Real Estate Apartments,6,Shade Apartments at Desert Ridge,3.5
usy2G5R9MWwtW4TF8obg9w,TRUE,Buffets Restaurants,12,Golden Corral,3.5
utklaEA23nJOij_dcL0Q,TRUE,Pizza Restaurants,39,California Pizza Kitchen,3
utb1UCEFRGTY5oJaAF9uEQ,TRUE,Medical Centers Health & Medical,3,BenOra Imaging,5
UtCatWGwHqoY9WhY5h2_tA,TRUE,Shopping Jewelry,6,Cartier,3.5
UtFPt5PWtrxCbPuIFgiC_A,TRUE,Active Life Hiking,3,Silly Mountain,4
utgdjsDYZ8boRpbUfJDRYg,TRUE,Food Grocery,7,Fresh & Easy Neighborhood Market,3
UtPEE7QW8AWeuBfeik5t0A,TRUE,Museums Arts & Entertainment,3,Phoenix Airport Museum,4.5
UtUXhKh7vOVvWJF48IzJvQ,TRUE,GlutenFree Asian Fusion Chinese Restaurants,55,P.F. Chang's China Bistro,3.5
utVe80wNAj9KMtIwJo22g,TRUE,Pet Services Dog Walkers Pet Boarding/Pet Sitting Pets,6,Jen's Pet Sitting,5
UtVMTQwKxQMJBQSlbuEqCw,TRUE,Hotels & Travel Event Planning & Services Venues & Event Spaces Hotels,16,Crowne Plaza Hotel PhoenixAirport,3
UtW7T4VKA3E602Q0tNNycQ,TRUE,Hotels & Travel Event Planning & Services Hotels,8,Drury Inn and Suites Phoenix Airport,4.5
uTW9SVXqxgjbnCTlEf9ONw,TRUE,Mexican Restaurants,6,RocknTaco,3.5
Uty42E_VZV_iGMYiY_WB5w,TRUE,Sandwiches Restaurants,4,Quizno's,2.5
UUkkvyX6pyrl_4fK6Qpvg,TRUE,Sporting Goods Shopping Guns & Ammo Outdoor Gear,61,Bass Pro Shops,4
uU70AmVxV_OOgkumhUpug,TRUE,Steakhouses Restaurants,4,Grand View Steakhouse,2.5
UuAxFxxabj60OrMFdurShw,TRUE,Pet Services Veterinarians Pet Boarding/Pet Sitting Pets,5,KC Animal Hospital,5
UuBlHg1Mk0jonBSQPHfD0w,TRUE,Restaurants Italian,13,Nostalgi'a Cancione E Vino,3.5
uUgi_xMxJBkEpSCTyogl_w,TRUE,Active Life Dance Studios Fitness & Instruction,3,The Dance Shoppe,4.5
uuLYxKdJW_jfty1jMtXxQw,TRUE,Used Vintage & Consignment Fashion Shopping Men's Clothing,4,Well Suited,4
uUMCJwJDCNcCl7dg0qeHvQ,TRUE,Colleges & Universities Education,6,Arizona State University Downtown Phoenix Campus,4
UUnawRMKzdtoYSOxfi1BRQ,TRUE,Food Grocery,3,Kwik Mart,3.5
uuq5XZIi7hF3TfCgPY0lVw,TRUE,Shopping Home & Garden Furniture Stores,4,Potato Barn,3.5
uuRBdIf9jLqT38PClOIWg,TRUE,Food Donuts,5,Dunkin Donuts,4.5
UUssRgBCO_riWg3chbv9Zg,FALSE,American (Traditional) Barbeque Restaurants,64,Satisfied Frog On Bell,4
uuv2IsWkbW7zdyYfWbU_Mw,TRUE,,7,Advanced Urgent Care,2
uuy2996tUiSrGmbyYFCHQ,TRUE,Real Estate Home Services Real Estate Agents,4,Better Homes & Gardens Real Estate,5
uU_GiwzWf314dy0WY28Mgg,TRUE,Car Wash Automotive,4,Dolphin Car Wash,5
Uv5COsWoRIkgb2g5MTGFfQ,TRUE,Auto Repair Automotive,5,Brake Masters,4.5
UVBPF4oYrb0QfgW_DMbLPg,TRUE,Seafood American (Traditional) Restaurants,31,Buster's On the Lake,3.5
uVbt9dOe6qJgBBI4_XsXRA,TRUE,Wine Bars Bars Steakhouses Nightlife Restaurants,54,Fleming's Prime Steakhouse & Wine Bar,4
UVehGYYtA4i5xmFwpIUhLQ,TRUE,Churches Religious Organizations,3,St Andrew the Apostle Catholic Church,4.5
uvEnqpFIAGIAAbsj8Sz7A,TRUE,Department Stores Grocery Fashion Shopping Food Mobile Phones,6,Walmart,2.5
UVEnZjATEGkKLFdzV_dTvA,TRUE,Restaurants Italian,44,Tesoro Ristorante Italiano,4.5
uvgI3CcxHnyGb_akVb8TCA,FALSE,Local Services Child Care & Day Care,7,Koko Bee's Playhouse,4.5
UvIJOasC9CijU5ie3AGlaQ,TRUE,Food Grocery Convenience Stores,3,Quiktrip,3.5
UvK70rJjOGLx44Q4qsWz7Q,TRUE,Arts & Entertainment Performing Arts,5,Phoenix Neutrino Project,5
uVMKdpleBePeFKjixU6AMQ,TRUE,Shopping Wholesale Stores,30,Costco,4.5
UvSc8BrqIPv2dOMUZN9mA,FALSE,Breakfast & Brunch Sandwiches Restaurants,5,Kafe 440,3
UW_rtEc8vATxbwzhl86g,TRUE,Banks & Credit Unions Financial Services Mortgage Brokers Home Services Real Estate,3,Bank of America,2.5
uW9O59Dou9F1yCGEpp9coA,TRUE,Local Services Pest Control,3,BugNOut Pest Control,5
uWAmlaH9xJbE3xyv3P8DWQ,TRUE,Doctors Health & Medical Pediatricians,6,Tlc Pediatrics,4.5
UWc3FI59SjoikVw5ombVw,TRUE,Arts & Entertainment Nightlife Music Venues,14,The Underground,3.5
UWc8_MecCNLfrkIzwwRQA,TRUE,Grocery Shopping Florists Food Beer Wine & Spirits Caterers Event Planning & Services Flowers & Gifts,25,Aj's Fine Foods,4
uWi678q45tyGPaWGGnDvHA,TRUE,Auto Repair Automotive Body Shops,3,Sterling Autobody Centers,3.5
Uwin4a2xiUr3bJEviCmThg,TRUE,Local Flavor,3,Taste of Chandler,5
UwQ5PWlYnHsAIj1DCW4dVw,TRUE,Sandwiches Restaurants,4,What a Sub,4
UWrB5H3GhhiHMy3iKV2ew,TRUE,Sandwiches Restaurants,58,Cheese 'n Stuff,4.5
uwtzgXdroiFT3Lt89dlDA,TRUE,Bakeries Food Flowers & Gifts Shopping Florists,6,Safeway Food & Drug,3.5
UwWVGxJGhTBB5W7uBlJPg,FALSE,Food DoItYourself Food,7,Entrees to Go,3.5
ux285TUCPSWJjHuCJFS3NA,TRUE,Movers Local Services Home Services Self Storage,4,UHaul Co,4
uXcPIJyWrh1ohlruSwZHaQ,TRUE,Auto Repair Automotive,4,Bell Tire and Auto Service,4.5
UXdoudSdOY1ER51vXV6Jvg,TRUE,Doctors Health & Medical Pediatricians Urgent Care,4,Good Night Pediatrics East Valley,2
uXfI076GJEtQdTlIiO_1Q,TRUE,Auto Repair Automotive,4,Jiffy Lube,4
uxiFIQ1Z5sNlBrImR1btog,TRUE,Shopping Guns & Ammo,8,Bear Arms,4
UxMnY3Dxafucv5cXHyfBSA,TRUE,Buffets Chinese Restaurants,15,Hong Kong Restaurant,3.5
UXNFaGjUvjxZyftTi91Og,TRUE,Pets Pet Stores,6,Gordon's Feed & Seed,4
uxoibUaXAlRXM37ZV8Bsg,TRUE,Post Offices Public Services & Government,3,US Post Office,2.5
UxUsizrKyt1jQ5t9I01F2A,TRUE,Home Services Heating & Air Conditioning/HVAC,3,K & M Air Conditioning,5
UxvOXcoCRFRAVhRB0D9imw,TRUE,Breakfast & Brunch Restaurants,77,Taylor's Cafe,3.5
UxxPsF0oxTOideIpuppK8A,TRUE,Food Donuts,8,Bosa Donuts,4
UxYFIv8MofuwiiViAtUhnw,TRUE,Building Supplies Home Services,4,Woodworkers Source,2.5
uxzYF6A_PLVhIraINJfDbw,TRUE,Indian Buffets Restaurants,5,India Gate,2
ux_lt6O35zRSJ8WgtBLcyA,FALSE,Barbers Beauty & Spas,3,Floyd's 99 Barbershop,3.5
uy1Ek9LC3uDGHDHtGx00Q,TRUE,American (Traditional) Fast Food Restaurants,4,Sonic DriveIn,3.5
UYHa5iKUddnZrlxF7taI0Q,TRUE,Diners Restaurants,8,Denny's Restaurant,3.5
uYiP4ccqDzw999HYmuFvyA,FALSE,Jazz & Blues Arts & Entertainment Nightlife Dance Clubs,8,Club Red Swing,3.5
uYj2NO1HZRNiDde_pSdJA,TRUE,Pizza Restaurants,45,Amano Pizza Bistro,4
uyK8hMiNW2dCVKe3SYCTng,TRUE,Hotels & Travel Event Planning & Services Hotels,3,Diamond Resorts International,2.5
uYLbsoytUFMKmJyQZ6GvQ,TRUE,Libraries Public Services & Government,4,City of Mesa Library,4.5
UYM3KZLe02XGmUx27AZlQ,FALSE,Food Hawaiian Restaurants,24,Mai Island Grill,4.5
uYQo0oDXI5NEoMJNWXnx8Q,TRUE,Pizza Restaurants,18,Barro's Pizza,4
uyuiIvQ3aWZxc12i_dQtQ,TRUE,Greek Restaurants,22,Jay's Gyro's,3
UY_PGlieddA8xocM0M82cQ,TRUE,Home Services Garage Door Services,8,Smokey's Garage Door,3
uZ25neOUBwzjSkWPFRbUQ,TRUE,Oral Surgeons Health & Medical Dentists,6,ASDOH Dental Clinic: A.T. Still University,3.5
uZdGSJdWbQpLDsuV9mP79g,TRUE,Food Burgers Fast Food Ice Cream & Frozen Yogurt Restaurants,11,Culver's,3
uzETXY35sIROqx6nnGuqA,TRUE,Cosmetology Schools Specialty Schools Education,3,Marinello Schools of Beauty,3
UZJl7V9qKwNPoDnMUWWxTw,TRUE,Automotive Gas & Service Stations,3,Am/Pm,1.5
uZnVzqGyanhf1mSNRqrLXA,TRUE,Fashion Shopping Toy Stores,5,Hot Topic,2.5
uzQ3iC4snU6wXb2PF6kS7Q,TRUE,Active Life Gyms Fitness & Instruction Tanning Beauty & Spas,21,Tangible Tanning & Fitness,4.5
UZr8iEPMOYxuFxiibKPPRA,TRUE,Automotive Car Dealers,4,Cardinaleway Mazda At Superstition Springs,2.5
u_5FYM0uuu3v9q1laPDnow,TRUE,Active Life Hiking,5,Wind Cave Trail,4
U_7AS3NurUa04zGN5tz9TQ,TRUE,Local Services IT Services & Computer Repair,4,Plexus Technology Solutions,4
U_aP0IJdn36wYwpiCtQCag,TRUE,American (Traditional) Restaurants,13,Applebee's Neighborhood Grill & Bar,2.5
u_bUPjUr7GgdqYsVJo8Llw,TRUE,Women's Clothing Department Stores Fashion Shopping Men's Clothing,11,TJ Maxx,3.5
U_CvxSM9epIi8u5A0jOUVw,TRUE,Italian Pizza Restaurants,28,Barro's Pizza,3.5
u_F86yMy2iOVQXhLJoxj2A,TRUE,Active Life Gyms Fitness & Instruction,3,Pure Fitness,2.5
u_NKrPlsO_EOp9aCWfcr3Q,TRUE,Auto Repair Automotive,4,Crutcher Automotive,4.5
vd8Fvd77bOLCysXCb21Cw,TRUE,Breakfast & Brunch Diners Restaurants,10,Village Inn,2.5
vhvWEgA1M_A87IubGExOA,TRUE,Professional Services General Litigation Lawyers Divorce & Family Law Bankruptcy Law,3,Jackson White,3.5
VmvhyX6lxu5l2euYatlrQ,TRUE,Arts & Entertainment Stadiums & Arenas,80,University of Phoenix Stadium,4
v02YSIRyKgqVnFH5OW49Kw,TRUE,Fashion Shopping,4,Phoenix Fashion Week,4
v06Y2xsxG7YclH0P1m5uDg,TRUE,Beauty & Spas Nail Salons,4,Lemy Nail & Spa,5
v09FoMKbdO0Af5G_9fWbBg,TRUE,Food Donuts,11,Dunkin Donuts,4
v0ozmsV131z3de5p_w3iQ,TRUE,Hair Salons Beauty & Spas,5,Great Clips For Hair,3
v0UcWfHvGgYZYFobaSOr8A,TRUE,Nightlife Asian Fusion Karaoke Filipino Restaurants,34,HaloHalo Kitchen,4
V0WyXBZqOI_Rpq0m7drylQ,TRUE,Local Services Dry Cleaning & Laundry,4,Home Again Laundry,3
v11wtoKy5sKLAdi8355MKA,TRUE,Burgers Restaurants,10,Five Guys,3.5
v1H45TVGiORapYHQyGdoFw,FALSE,Mexican Restaurants,9,El Taco de Chandler,3.5
v1jRhfoNKW4qpLhqhI8ApQ,TRUE,Restaurants,6,Del Taco,2
V1nEpIRmEa1768oj_tuxeQ,TRUE,Italian Pizza Sandwiches Restaurants,594,Cibo,4.5
v1ocqAm5soWTNPttLQhSZw,TRUE,Chinese Restaurants,23,Shanghai Club,3.5
v1vi2ph9YLAXGqV2WTuN7Q,TRUE,Arts & Crafts Shopping,11,Paper Studio,3.5
V1w0yrpYthczR_4bEuXjQ,TRUE,Hair Salons Beauty & Spas,3,Orange Salon,5
V1ybCcAG8QuIZnEUizCCHw,TRUE,Shopping Home Decor Home & Garden,4,Ecocentricity!,5
v1YerIajfn5ihf9PExxFA,FALSE,Food Bagels Delis Restaurants,11,Brooklyns Best Bagel and Deli,3.5
v1zN2kMLLB3BD8FTEOWkQ,TRUE,Local Services Shipping Centers Printing Services,4,Ups Store,3
V23hvRIXCoCq3CNhgTweTQ,TRUE,Mexican Restaurants,3,Chipotle,3.5
v23YpYZlCpy3fFZsOK8ShQ,FALSE,Thai Buffets Restaurants,21,Tara Thai,4
V2isTBBfO0NgLzXO9oq1Mg,FALSE,Bars Spanish Nightlife Lounges Basque Restaurants,43,Sol Y Sombra,4
V2KHmE9FLNEr0MrbA6wD5w,TRUE,Hair Salons Beauty & Spas,3,Arizona Hair Company,3.5
